Country,Innings Player,Country Image,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
West Indies,MV Nagamootoo,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,90,26,,,,,,,,,,,,,,,,,
West Indies,N Deonarine,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,8,,,411,,,87,32,53,,,,
West Indies,N Phillip,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,N Pooran,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
West Indies,NAM McLean,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,7,119,81,94,,5,,,,,,,,,,,,,,,,
West Indies,NC McGarrell,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,35,,,,,,,,,,,,,,,,,,
West Indies,NO Miller,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,136,62,29,,,12,,,20,,
West Indies,NO Perry,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,91,,,,,,,,,,,,,,,,,,,
West Indies,NT Pascal,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
West Indies,O Thomas,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13
West Indies,OAC Banks,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,39,,,,,,,,,,,,,,
West Indies,OC McCoy,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
West Indies,OD Gibson,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,50,88,3,,,,,,,,,,,,,,,,,,,,,,
West Indies,PA Browne,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,
West Indies,PA Wallace,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,155,59,,,,3,40,293,4,147,,,,,,,,,,,,,,,,,,,
West Indies,PIC Thompson,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
West Indies,PJL Dujon,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,0,134,190,262,199,164,234,254,295,70,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,PT Collins,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,4,11,1,,4,,,,,,,,,,,,,,
West Indies,PV Simmons,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,204,444,139,,163,467,685,475,329,336,214,76,143,,,,,,,,,,,,,,,,,,,,
West Indies,R Dhanraj,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,R Powell,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,220,373,
West Indies,R Rampaul,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,,,50,3,23,54,130,44,3,17,3,,,,
West Indies,RA Austin,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RA Harper,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,0,,86,131,131,46,22,,,3,50,86,150,150,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RA Reifer,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
West Indies,RB Kanhai,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,55,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RB Richardson,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,46,382,701,539,456,593,813,341,658,553,435,124,246,361,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RC Fredericks,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,109,,137,21,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RC Haynes,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RD Jacobs,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,13,,47,600,294,471,220,132,88,,,,,,,,,,,,,,,
West Indies,RD King,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,33,22,,,,,3,,,,,,,,,,,,,,
West Indies,RG Samuels,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,,,,,,,,,,,,,,,,,,,,,,
West Indies,RGA Headley,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RIC Holder,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,75,111,106,194,113,,,,,,,,,,,,,,,,,,,,,,
West Indies,RL Chase,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,49,134
West Indies,RL Powell,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,253,289,242,302,474,61,,,,,,,,,,,,,,
West Indies,RN Lewis,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,38,51,68,,,,,,,15,33,43,43,,,,,,,,,,
West Indies,RO Hinds,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,62,,8,,,,,,,,,,,,,,,
West Indies,RO Hurley,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,
West Indies,RR Beaton,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
West Indies,RR Emrit,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,
West Indies,RR Ramdass,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
West Indies,RR Sarwan,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,174,878,479,791,419,963,375,401,407,191,546,,160,,,,,,
West Indies,RS Gabriel,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,RS Morton,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,180,685,352,94,182,7,,,,,,,,,
West Indies,RT Crandon,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,
West Indies,S Chanderpaul,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,49,260,515,599,158,960,104,448,624,246,668,650,948,912,578,531,398,130,,,,,,,,
West Indies,S Chattergoon,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,283,24,,,,,,,,,,
West Indies,S Shivnarine,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,SC Joseph,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,,,30,74,,,,,,,,,,,,,,
West Indies,SC Williams,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,300,341,97,626,137,85,,,,,,,,,,,,,,,,,,,,
West Indies,SD Hope,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,600,875,870
West Indies,SE Findlay,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,11,,,,,,,,,,
West Indies,SFAF Bacchus,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,0,,157,75,145,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,SJ Benn,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,39,17,22,,,1,28,44,,,
West Indies,SL Campbell,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,3,438,262,138,,747,621,74,,,,,,,,,,,,,,,,,,
West Indies,SO Dowrich,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
West Indies,SO Hetmyer,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,727,416
West Indies,SP Narine,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,107,116,24,9,72,,,
West Indies,SS Cottrell,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,11,,62
West Indies,ST Clarke,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,0,,20,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,ST Gabriel,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,,3
West Indies,SW Ambris,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,314
West Indies,TL Best,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,,,,8,,,15,9,,,,,,
West Indies,TM Dowlin,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,11,,,,,,,,,
West Indies,TRO Payne,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,48,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,V Permaul,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,,,,8,,
West Indies,VA Holder,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,10,,22,2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,VC Drakes,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,0,68,1,,,,,,,,,,,,,,,
West Indies,WKM Benjamin,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,10,63,12,33,,10,62,38,17,53,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,WW Daniel,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,14,,,,,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,WW Davis,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,7,,11,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Indies,WW Hinds,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,413,361,507,687,105,277,208,,,,45,,,,,,,,,
West Indies,XM Marshall,https://images-na.ssl-images-amazon.com/images/I/31fpyu8vgML._SX466_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,275,2,,,,,,,,,,
Zimbabwe,A Flower,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,374,270,225,163,372,766,772,852,943,1060,657,332,,,,,,,,,,,,,,,,
Zimbabwe,A Maregwede,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,29,,,,,,,,,,,,,,
Zimbabwe,A Ndlovu,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,AC Waller,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,125,,,,,224,96,43,15,210,105,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ACI Lock,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ADR Campbell,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,13,223,184,142,278,649,805,703,960,837,384,7,,,,,,,,,,,,,,,,
Zimbabwe,AG Cremer,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,122,99,,,,122,145,41,120,
Zimbabwe,AG Huckle,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,,,,,,,,,,,,,,,,,
Zimbabwe,AH Omarshah,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,26,,,,80,,,,,205,79,,,47,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,AJ Ireland,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,9,,,,,,,,,,,,
Zimbabwe,AJ Mackay,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,AJ Pycroft,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,71,,,,174,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,AJ Traicos,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,25,,,,10,,,,,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,AM Blignaut,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,74,118,210,78,92,,,,,1,,,,,,,,,
Zimbabwe,AR Whittall,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,5,23,103,36,1,,,,,,,,,,,,,,,,,,,
Zimbabwe,B Mavuta,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,
Zimbabwe,B Muzarabani,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
Zimbabwe,BA Murphy,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,11,3,,,,,,,,,,,,,,,,
Zimbabwe,BB Chari,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,52,,3,19
Zimbabwe,BC Strang,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,4,13,21,,,43,11,,,,,,,,,,,,,,,,,,
Zimbabwe,BG Rogers,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,34,131,300,,,,,,,,,,,,,,
Zimbabwe,BRM Taylor,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,282,807,299,139,590,723,743,127,302,411,433,,,898,137
Zimbabwe,BV Vitori,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,29,23,8,0,,23,
Zimbabwe,C Zhuwao,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,138,
Zimbabwe,CB Mpofu,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,9,2,2,8,7,,2,,,2,4,,2
Zimbabwe,CB Wishart,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,62,171,411,0,112,473,54,433,,3,,,,,,,,,,,,,,
Zimbabwe,CJ Chibhabha,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,498,229,201,106,135,78,,65,,859,175,,43,
Zimbabwe,CK Coventry,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,134,62,,,430,174,18,,,,10,,,,
Zimbabwe,CN Evans,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,35,,,8,211,237,174,2,,,97,,,,,,,,,,,,,,,,,
Zimbabwe,CR Ervine,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,257,,121,,698,168,234,374,395
Zimbabwe,CT Mumba,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
Zimbabwe,CT Mutombodzi,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,87,,,,
Zimbabwe,DA Marillier,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,199,79,253,,,,,,,,,,,,,,,,
Zimbabwe,DAG Fletcher,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,DD Ebrahim,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,159,219,490,28,,,,,,,,,,,,,,
Zimbabwe,DH Brain,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,24,61,18,14,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,DL Houghton,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,176,,,,226,,,,,238,369,97,173,33,218,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,DP Viljoen,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,64,61,28,202,157,,,,,,,,,,,,,,,,,,
Zimbabwe,DT Hondo,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,32,24,32,34,,,,,,,,,,,,,,
Zimbabwe,DT Mutendera,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,
Zimbabwe,DT Tiripano,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,60,0,115,72
Zimbabwe,E Chigumbura,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Flag_of_Zimbabwe.svg/2000px-Flag_of_Zimbabwe.svg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,106,489,339,170,630,368,282,94,161,392,772,67,,111,
